energy_per_atom,energy,density,formation_energy_per_atom,total_magnetization_uB,total_magnetization_T,band_gap,sgr,num_sites,cell_volume,weight,mp_id,formula,URL,tsne_xrd_lin1_0,tsne_xrd_lin1_1,tsne_xrd_lin2_0,tsne_xrd_lin2_1
-4.924454080625,-78.79126529,4.887797096908515,-1.3700597287500005,0.99999995,0.08570835597673047,0.0,15,16,135.9734888978677,400.23800000000006,mp-772597,Li2CuNiO4,https://materialsproject.org/materials/mp-772597,25.13434946718504,-70.76841922385367,-5.720804546222626,-74.32826661118953
-5.11368290525,-204.54731621,4.765143914908316,-1.4982876876250004,0.9610359,0.032894748110491395,0.21409999999999973,2,40,340.4791120374349,977.051385,mp-769555,Li10Co3Ni7O20,https://materialsproject.org/materials/mp-769555,24.557712259534327,-72.25156827925406,-4.1251934999886135,-73.45626179880149
-4.839470818260869,-111.30782882,4.692582555242919,-1.2767584519565225,5.0000002,0.2844710597841223,0.20279999999999987,1,23,204.83744897576318,578.8581999999999,mp-690572,Li5(NiO2)6,https://materialsproject.org/materials/mp-690572,24.553215223084287,-72.24759696169586,-4.435587829295135,-72.80352652344565
-5.685944774615384,-73.91728207,4.76400758728272,-1.3272315792307685,2.9998463,0.27059112132198243,0.0,166,13,129.20011165600428,370.66898,mp-758972,Li(CoO2)4,https://materialsproject.org/materials/mp-758972,26.11713068491761,-69.77809949494538,-6.563733537758751,-73.83445833391986
-5.8064333921875,-185.80586855,4.281215119349542,-1.87108442881,14.000000199999997,0.5818141135921989,0.4655,1,32,280.42789842153513,723.001465,mp-1175746,Li9Mn2Co5O16,https://materialsproject.org/materials/mp-1175746,22.00678734765284,-80.15875251513077,-9.826391466009543,-86.25718799084439
-5.9967802,-71.96136240000001,4.623458207281955,-1.2469715617466657,5.9999597,0.5412071585585768,1.0111,166,12,129.1999151725553,359.73283,mp-753551,MnCo3O8,https://materialsproject.org/materials/mp-753551,26.088934745957424,-70.00117482913987,-6.437331756952772,-73.8532748596286
-5.506153073571428,-77.08614303,4.886088896021452,-1.4383311928571427,0.9986313,0.09074595811955803,0.0,166,14,128.24939088496092,377.370185,mp-753237,Li2Co3NiO8,https://materialsproject.org/materials/mp-753237,26.53665227255392,-69.65620673694882,-5.730950230321323,-74.61839341038568
-5.691337476666668,-34.14802486,4.5465316228036565,-1.1283959025000003,2e-07,3.509068400351823e-08,1.2248,166,6,66.42255688940827,181.86399,mp-25234,CoO2,https://materialsproject.org/materials/mp-25234,25.281497976233148,-71.4323506880232,-5.335758959531692,-71.790048749565
-5.83310991875,-186.6595174,4.616835517027526,-1.8878946509375003,14.9996934,0.6281619831330761,0.0,10,32,278.2839508692508,773.719375,mp-765504,Li8Fe3Co5O16,https://materialsproject.org/materials/mp-765504,22.354733715750648,-71.49771066746867,-10.215564590291029,-72.10244664847585
-5.40179758,-43.21438064,4.573780531377044,-1.6439609031250004,8.2e-06,1.3679550112186264e-06,0.0,10,8,69.85853361497468,192.418,mp-755008,Li2FeNiO4,https://materialsproject.org/materials/mp-755008,21.934197750148634,-69.20724639811748,-8.626352097424501,-73.70632303167827
-5.289158121875,-84.62652995,4.318810542392833,-1.787027825000001,3.0002609000000002,0.2534391680046361,0.0,166,16,137.96302733498015,358.82093860000003,mp-1222534,Li4AlNi3O8,https://materialsproject.org/materials/mp-1222534,22.034549413900017,-70.96949877855887,-10.69353491807046,-74.42002001769502
-4.831001051333334,-72.46501577,4.623207406478524,-1.2315166913333333,2.9999999,0.25376027702800225,0.0,12,15,137.77646194961613,383.5918,mvc-16810,Li3(NiO2)4,https://materialsproject.org/materials/mvc-16810,22.65739349586428,-71.80548786953155,-4.509089188933812,-73.10607748195024
-6.360570840833333,-76.32685009,4.411528092940414,-1.4238951384933325,3.99999995,0.3481348526028886,1.1610999999999998,74,12,133.90287745970062,355.73767999999995,mp-753606,MnCoO4,https://materialsproject.org/materials/mp-753606,24.100547567211887,-69.84100284727282,-14.436070959855499,-72.20606641439247
-4.8352902826666675,-72.52935424,4.746970835419591,-1.2358059226666671,2.9999999,0.26055344879226505,0.2504,12,15,134.18434226962538,383.5918,mp-755972,Li3(NiO2)4,https://materialsproject.org/materials/mp-755972,24.68467291589715,-71.99504111244701,-4.23540701834474,-73.6888839487909
-5.960064705,-71.52077646,4.642932150258217,-1.873998297788333,3.9999957000000004,0.4500345936171639,0.019699999999999832,12,12,103.58361254649635,289.623835,mp-761633,Li3Mn(CoO3)2,https://materialsproject.org/materials/mp-761633,22.662054943889963,-71.31553785804583,-9.854405551950196,-75.66492023394298
-5.335486106428571,-74.69680549,4.528872130384427,-1.3391692936399997,0.9999994000000001,0.08523756937272853,0.0,166,14,136.7244263988774,372.895445,mp-756193,Li2MnNi3O8,https://materialsproject.org/materials/mp-756193,23.59772375347482,-69.26200475693567,-14.498186298807251,-72.00498481788739
-5.7794335525,-184.94187368,4.237524700040859,-1.8440845891224988,15.9999926,0.6581443907079441,0.17070000000000007,1,32,283.31921194420823,723.001465,mp-1176026,Li9Mn2Co5O16,https://materialsproject.org/materials/mp-1176026,21.08437716540821,-80.18007024209298,-9.610423652899149,-88.03017093040278
-5.8265923475,-93.22547756,3.9834403764576387,-1.95645238012,7.0000005000000005,0.5907490445095935,0.5831999999999997,12,16,138.0932563380988,331.26968999999997,mp-1222526,Li5Mn2NiO8,https://materialsproject.org/materials/mp-1222526,20.292024502756856,-71.30235022325333,-12.043426862506275,-75.48425453949966
-5.486983369583334,-131.68760087,4.3455860750476525,-1.7264515968750007,9.961567599999999,0.5676114299997533,0.0,12,24,204.52856991742127,535.245775,mp-1174377,Li7Co5O12,https://materialsproject.org/materials/mp-1174377,22.149199661590586,-72.17740970710544,-9.810802191827396,-75.7634667064178
-5.8093856928125,-185.90034217,4.279859943127692,-1.8740367294349989,13.9999994,0.581629912863961,0.5861000000000001,2,32,280.51669320102184,723.001465,mp-1175426,Li9Mn2Co5O16,https://materialsproject.org/materials/mp-1175426,21.98508799806589,-80.25551874231661,-9.750773933416637,-86.51247446012827
-5.058724838888889,-227.64261775,4.684937139904421,-1.3511246215555566,0.6641542333333333,0.01896439860131,0.09489999999999997,2,45,408.1382498310138,1151.494785,mp-774300,Li3CoNi3O8,https://materialsproject.org/materials/mp-774300,24.4867087409546,-72.19860006540956,-4.98651711459516,-73.34180226119258
-5.769568339166668,-69.23482007,4.356383653879331,-1.165723720833333,7.000007400000001,0.5934434223060125,0.0,166,12,137.46641479485592,360.639785,mp-753474,FeCo3O8,https://materialsproject.org/materials/mp-753474,22.19492554972921,-69.154007960002,-8.192230206678362,-72.69035428632928
-6.7246743066666665,-80.69609168,4.287239050950048,-1.6011315402399997,10.0000005,0.855423497391173,1.2419000000000002,166,12,136.23737705130742,351.7425300000001,mp-756482,Mn3CoO8,https://materialsproject.org/materials/mp-756482,23.73075340976249,-69.99048493216215,-8.212707477966699,-73.86117803074035
-5.518281020625,-176.58499266,4.389140251488842,-1.7230823553125,15.4072315,0.649261901389942,0.0,10,32,276.5553830933651,730.991765,mp-1175449,Li9Co7O16,https://materialsproject.org/materials/mp-1175449,22.21129722086343,-71.50123313104571,-8.815759998941694,-75.64604655454116
-5.412421704166667,-64.94906045,4.847580224570255,-1.648367182708333,1.0,0.11596422688847376,0.0,12,12,100.49706780495121,293.37919,mp-765538,Li3Co2NiO6,https://materialsproject.org/materials/mp-765538,25.158910560807318,-70.91168565651084,-5.984354617766671,-74.37278587099722
-5.7930113221875,-185.37636231,4.239008041279812,-1.857662358809999,16.0000012,0.6583751273634177,0.11969999999999993,3,32,283.2200710445515,723.001465,mp-1232437,Li9Mn2Co5O16,https://materialsproject.org/materials/mp-1232437,22.487640540355805,-79.54194310346513,-9.580719875508075,-87.89190342753366
