energy_per_atom,energy,density,formation_energy_per_atom,total_magnetization,band_gap,sgr,mp_id,formula,URL,cell_volume
-7.7652198786666675,-116.47829818,5.902098777681299,-1.2581694950000004,0.0,0.0,148,mp-978640,Sm(Mo3S4)2,https://materialsproject.org/materials/mp-978640,276.4292633919211
-3.275761235,-32.75761235,3.1178525615222163,-1.3844869793999999,0.0,3.1873,225,mp-1113611,K3YI6,https://materialsproject.org/materials/mp-1113611,515.3493709083086
-3.5248806100000003,-35.248806099999996,4.366868798781903,-0.7302077473333337,0.0,1.0878,15,mp-541013,TiI4,https://materialsproject.org/materials/mp-541013,422.45570997095723
-3.1065986075,-86.98476101,4.103144730014208,-0.4811759360714285,0.0,0.0,194,mp-2406,Mg5Pd2,https://materialsproject.org/materials/mp-2406,541.268878037044
-3.5791121850000005,-35.79112185,5.034676158394488,0.5686999709999995,0.01637865,0.0,227,mp-1209749,Pr4Mg,https://materialsproject.org/materials/mp-1209749,387.8263411949633
-2.872835395,-22.98268316,3.1014613936521105,-0.06390931666666687,0.0036006999999999996,2.6818,176,mp-23189,BI3,https://materialsproject.org/materials/mp-23189,419.2485318364033
-3.757666303,-37.57666303,5.307226473967897,-0.9457452699999996,0.0,0.3878999999999997,36,mp-1079666,Ba2CdAs2,https://materialsproject.org/materials/mp-1079666,335.9785120794228
-3.0369129,-30.369128999999997,3.4131284661815107,-1.09070319285,9.000000000000001e-07,2.1552,225,mp-1113505,Na3ScI6,https://materialsproject.org/materials/mp-1113505,425.8721141909268
-6.187190367272727,-68.05909404,5.2348792312958405,-2.2497983634943197,0.06264249999999999,0.0,111,mp-1209822,Nd4S7,https://materialsproject.org/materials/mp-1209822,254.21678710331875
-3.694517174285714,-51.72324044,4.007957816752348,-0.7842994659698276,0.0,1.6991999999999998,12,mp-1104024,Cs2GeSe4,https://materialsproject.org/materials/mp-1104024,542.1591937597569
-5.294187573333333,-63.53025088,8.190607273720966,-0.17262531333333322,0.000592,0.0,14,mp-755,CoSb2,https://materialsproject.org/materials/mp-755,245.2737977959814
-2.435745828,-24.35745828,3.4695855967279816,-0.7100552043499999,0.0,1.8721,225,mp-1111643,Na3SbI6,https://materialsproject.org/materials/mp-1111643,455.7006531110262
-7.307638565,-116.92221704,6.710582227016716,-2.1299473212500004,3.0000001,0.0,141,mp-1211406,LaMoO2,https://materialsproject.org/materials/mp-1211406,264.1233281674812
-4.850793675,-48.50793675,6.586830784268592,-0.314233737,1.215e-05,0.0,124,mp-20196,NbTe4,https://materialsproject.org/materials/mp-20196,304.18689347955285
-6.066191530769231,-78.8604899,6.78842449212372,-0.4502146803365391,1.0,0.0,216,mp-14432,GaTe4(MoSe)4,https://materialsproject.org/materials/mp-14432,313.0372893373844
-2.604173122,-26.04173122,3.8380296236974334,-0.7307007054333333,7e-07,0.0,225,mp-1112020,K2InAsI6,https://materialsproject.org/materials/mp-1112020,445.35807396807394
-4.057530541428571,-56.80542758,4.689856093792542,-0.8930081454166671,4e-06,0.0,216,mp-36751,In5AgS8,https://materialsproject.org/materials/mp-36751,332.28731503117695
-5.521014642142856,-154.58840998,5.22941129970438,-0.7446729649999995,0.0,0.0,194,mp-1791,Al5Rh2,https://materialsproject.org/materials/mp-1791,432.76511175646715
-3.8402216833333336,-34.56199515,5.359610154707192,-0.8501326155555557,1.3e-06,0.0134000000000003,12,mp-1079622,Ba3(ZnAs2)2,https://materialsproject.org/materials/mp-1079622,261.02269697756503
-10.219681269411764,-173.73458158,7.4703227333174524,-0.472051459485295,6.6e-06,0.0,12,mp-32679,Nb10C7,https://materialsproject.org/materials/mp-32679,225.2053123195843
-4.021458954285714,-56.30042536,4.536401429500047,-0.8624233608928569,0.00103195,0.0,227,mp-556597,In3S4,https://materialsproject.org/materials/mp-556597,346.07168873988724
-9.533169140625,-152.53070625,8.59770121353495,-0.3964084341666663,0.0,0.0,140,mp-4984,SiB2Mo5,https://materialsproject.org/materials/mp-4984,204.4969463313919
-3.3322735775,-26.65818862,5.3989138000438235,-0.5024464572135416,3.4e-06,0.055099999999999934,8,mp-1227031,Cd2InCuSe4,https://materialsproject.org/materials/mp-1227031,221.1501772384934
-5.2846225125,-84.5539602,5.822347739213675,-0.7335124677083336,1.0785368,0.0,2,mp-1222772,Li(TiTe2)5,https://materialsproject.org/materials/mp-1222772,434.15454398751285
